,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
TCGA-05-4398-01,-2.0421109169073515,-4.594013178868415,-1.3321099285790305,2.397554782553789,-0.5225381956611138,-6.231247729371913,2.609268288604833,-1.3368903809252546,-1.738020573678178,-3.053058496628574,0.5949228520584797,3.707873759244401,-2.2567464116705276,3.5014217421066083
TCGA-05-4402-01,-1.5468420149439162,2.029539218964676,-0.7924283519056963,4.613157606873929,2.082913158394075,-1.5355852144750637,1.9828638532468006,1.2534373341235379,1.5247551546732476,-2.3547143845917655,0.2709044998372109,-0.8436914698522634,0.7285248076350079,-0.13426272011905582
TCGA-05-4403-01,-1.8791126580657582,2.9575747493859343,-2.302734372578834,-0.6955919965894152,1.0018861553608578,-0.5534898107018781,1.0864959688776437,0.7354326783937233,-0.189668431122754,2.881264503301994,1.452411013046322,-0.7428151892056811,2.0176656413501264,-0.384493634290284
TCGA-05-4405-01,-2.8318817621020678,-0.18416725341309406,-0.3271949654442487,0.508710658947142,-2.5971763057295236,-0.8227678022181818,4.73830165784884,1.3964771356928907,-0.004706420925324417,-7.033493001589979,1.269712007671079,-1.5887243435215241,0.2645774345190485,2.5083061354525276
TCGA-05-4410-01,-2.584916996389434,0.3088054680202172,0.6342387853530745,-1.3065565653294007,-1.1232478827664485,-3.6510689499873745,0.8874277621836802,1.5759253344173891,-1.5664888297223714,-1.7363127348487968,0.12185614514391428,2.3178045190861423,-0.3138524820311085,-0.13245142313011476
TCGA-05-4415-01,-0.8925731129448663,-6.400580304355437,-2.16812084129791,-6.369609861241218,3.837328411612014,-1.43629822559614,4.931848822705793,-1.4105213646380599,6.3516606287586965,-7.171865416997188,1.0343971488697887,-2.278775146754382,-2.077224262553648,-0.41096734421072073
TCGA-05-4417-01,-2.0533597250304148,-0.2376439340998943,1.1755781028353978,1.8795444298478132,3.9122389499029944,0.9730245118324404,3.54913905209205,0.9457811716479273,2.9048526358863542,0.8831642686660858,1.7618748883051893,-1.3546898887964964,-4.111009590841434,-0.2678036073333329
TCGA-05-4418-01,-1.1221684485997565,-2.8256869754586282,-2.119348283854114,-2.5378461627027815,2.336396178477525,-1.2537639447081868,-0.04827736631882331,-0.5250155974834853,2.4170798842883463,1.4517377559841078,-1.7515289281490098,1.3067456706654776,-1.9001133154251761,-1.2497223224648804
TCGA-05-4420-01,-0.9059445936733789,-2.7451584769793085,-0.22712649124950426,-0.1853161332965018,3.86620967882966,-1.9624188339996158,-2.4146386047777315,-1.0689024946601426,-1.2161835709700082,-5.0853787316763785,2.8985431655749254,-4.620266449777686,1.2373475277779165,1.3861527967203755
TCGA-05-4422-01,-3.6667925147510863,-4.354023937226314,3.59983042837183,1.1767995571158356,-0.8243060486494224,1.7268469938404105,1.1491222761932118,2.3561937901894683,0.9712545956533173,2.2837600392396786,-1.7500179031862209,1.1634875727284184,-1.4380403185921165,-1.5293640623087321
