,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
HES1_CNV,0.25805662630180815,0.0004965840503599484,0.05567230738992694,-0.00013462709312387088,-0.06178508302698234,-0.060470993628387634,-0.020145341261504347,0.03463465173627917,-0.004891137127914183,-6.698124005473357e-05,0.057071724303321414,-0.00016023807243790552,0.012233588860013583,-0.060213206422964766
RN7SL215P_CNV,0.25805662630180815,0.0004965840503599484,0.05567230738992694,-0.00013462709312387088,-0.06178508302698234,-0.060470993628387634,-0.020145341261504347,0.03463465173627917,-0.004891137127914183,-6.698124005473357e-05,0.057071724303321414,-0.00016023807243790552,0.012233588860013583,-0.060213206422964766
LSG1_CNV,0.25803974532401835,0.0002830128771819298,0.05567496344427336,-6.908232039113562e-05,-0.061982117922738916,-0.059746468844218845,-0.021016028950393634,0.035935768514449545,-0.0020749574381882167,-8.317607735377171e-05,0.05617962481982743,-0.00015802093887059188,0.014362884029574603,-0.059770581085870994
FAM43A_CNV,0.25803905805877453,0.00028751343604550465,0.05570648715519727,-6.570035953218228e-05,-0.06201148110481554,-0.05970405955220692,-0.02102786338480649,0.03592896009334854,-0.0020901721528529824,-8.40466134264429e-05,0.05616149024216072,-0.00016137195822407935,0.014471766376836845,-0.0596712126668767
LINC00884_CNV,0.2576491680376003,0.0003243286011587558,0.05484639718365176,-7.193955538099735e-05,-0.06181929878229863,-0.06065311388275151,-0.020738151516571542,0.034942237027759,-0.0018613398077996222,-7.873291864247965e-05,0.056668711505327686,-0.00015268122904817894,0.014062007199473162,-0.05988540847682391
LINC00887_CNV,0.2575051059802343,0.0002543707257203306,0.05442587767416893,-0.00012614691354518223,-0.06192608553268708,-0.06079246795596474,-0.02015244390692219,0.03454102441504697,-0.002791194340024654,-4.904296126014715e-05,0.05653740406104299,-0.00013434188852131168,0.013821503834080857,-0.05990937358058166
XXYLT1_CNV,0.25675084521800023,0.00034336901173972063,0.05365573333462322,-0.00013546046379652604,-0.06165908413534652,-0.05927282949695531,-0.020980015438497132,0.036566093760489374,-0.0017255798056577444,3.977890288924225e-05,0.05884721777826644,2.9624525345389708e-05,0.015798864189511323,-0.06040811641570078
MIR1263_CNV,0.25368174753383915,0.0006407102964088825,0.06563966003920362,0.010091250928762684,-0.05362744486625011,-0.04311825500274822,-0.004790357153039587,0.046126743813901964,-0.00030751987604064245,0.0002154629741448151,0.04788538281636001,-0.00018645219626245134,0.028286979549142624,-0.0652929684784421
GP5_CNV,0.2572119260919551,0.0002788620806693211,0.05455476253165185,-0.0001317703283836641,-0.06189900956664505,-0.060921307803620504,-0.020003224010533994,0.03431561252085791,-0.0019813763937319593,-5.783690050117848e-05,0.056150502553778917,-0.00016637399724690115,0.014056630928239486,-0.06016553388374106
CPN2_CNV,0.2572036561767761,0.000278724908706433,0.054544911006975325,-0.00013105329564577436,-0.06188874237220218,-0.06092910908460662,-0.019996119141596002,0.03431231554189791,-0.001980095356899927,-5.7721126803163664e-05,0.056153737803294856,-0.00016578489467897247,0.014047800047978606,-0.06016861895174051
LRRC15_CNV,0.2572036561767761,0.000278724908706433,0.054544911006975325,-0.00013105329564577436,-0.06188874237220218,-0.06092910908460662,-0.019996119141596002,0.03431231554189791,-0.001980095356899927,-5.7721126803163664e-05,0.056153737803294856,-0.00016578489467897247,0.014047800047978606,-0.06016861895174051
SNORD38|ENSG00000207199.1_CNV,0.07770807568589791,-0.00018364343888955303,0.02002028430398695,0.028910110068039396,0.006349729597110286,0.051925139458351276,-0.01859440448116203,-0.0007647470612939051,-0.000574836572161419,-0.0011664083756660417,0.001673410007227092,0.03670372924962627,0.0008345238345976939,0.0017347465590213673
MIR3137_CNV,0.25569743010750584,0.00032257965761331035,0.05419552728356576,-9.835879067657396e-05,-0.06138966365658697,-0.05910215445950587,-0.021477045462195143,0.036857324705553425,-0.0015747801829908265,5.0837723487540806e-05,0.058430981847701825,3.751294935891297e-05,0.015424371509759238,-0.05961748256502281
RN7SL36P_CNV,0.25569743010750584,0.00032257965761331035,0.05419552728356576,-9.835879067657396e-05,-0.06138966365658697,-0.05910215445950587,-0.021477045462195143,0.036857324705553425,-0.0015747801829908265,5.0837723487540806e-05,0.058430981847701825,3.751294935891297e-05,0.015424371509759238,-0.05961748256502281
ZNF703_CNV,0.07517703895270098,-0.001583405279191558,0.020161599582286863,0.016331786652575953,0.021538982369962167,0.014456891801474542,-0.021680326242647867,-0.0001665686667705051,-0.0003644033979919266,-0.0018698007572102268,0.0019445480357331573,0.02174587975626858,0.00942049686906706,0.003637210255873905
CT64_CNV,0.24440232087520766,0.00044906797847225416,0.06386373868330494,0.0011311080120141419,-0.0560012153532317,-0.042831463901074465,-0.008992534510126235,0.048751939207969615,7.581637660138679e-05,0.00015575245453042073,0.04734893036923796,-4.349741381691127e-05,0.03160588039473637,-0.059752875640602464
snoU13|ENSG00000238398.1_CNV,0.2436313258032142,0.0004247792891815513,0.0626050023629045,0.002156455540088811,-0.055334508619438255,-0.0422834855925929,-0.007573662363446523,0.04885646370588132,1.9274647220863396e-05,0.0002764151766122649,0.04721605155465889,0.0001356049623795568,0.03017110024948691,-0.061435324150834206
ADAM5_CNV,0.06663275338208736,-0.0019618188685085005,0.026503789364653852,0.029874026733068312,0.012051065365424917,0.042128878784736166,-0.019216461127488718,-0.0018129296463307914,-0.00010023720582084332,-0.001261116155399811,0.00039260433826174073,0.03450093006906194,0.000527732689328636,0.0010726067296890256
SFTA3_CNV,-0.052914820344873485,-0.041190721010720945,0.03855755286456536,0.027523269243406014,0.0009210025751747506,0.006895229463532326,0.001977448058000422,-0.0006527336430103063,0.0011237278591701234,-0.043049341404443,0.0006781171279247912,-0.0005672835897866171,-0.025079407452295376,-0.0008435614947968476
SLC25A21_CNV,-0.048697092670181776,-0.03779570289816362,0.03810259300398609,0.028104103917059427,0.0025148493363560077,0.009856348421230659,0.001114735780033115,-0.0011068796584984353,0.0012664304530075473,-0.042181789273440205,0.0011434012404998623,-0.0003170586749652078,-0.02634959681082159,-0.0009658216459079365
PPM1L_CNV,0.2277755526786633,-0.0002008021228728553,0.06140828686321964,0.00010197400587354301,-0.04929765490084054,-0.05041754854807411,-0.015847520658564478,0.05995975779253786,5.113145436222848e-05,0.00017153540605481217,0.040962992993880565,0.0002779702645355057,0.025486344955038067,-0.06017708898068509
MBIP_CNV,-0.05388844869210414,-0.043072701871317676,0.040200952485692894,0.027059909697940383,0.0007095664858428529,0.004708481143339311,0.0006368164630415486,-0.00033830158990002927,0.0007756699537835686,-0.04380400015841682,0.00035564270429361115,-0.00040970549510629744,-0.026879654671498627,-0.0014689990927534819
EGFR_CNV,0.03187743697890418,-0.031868319934374154,-0.0063203331909626815,0.0010054021711083376,-0.0010125031237769565,-0.03748651336332611,0.04804399040352337,-0.014846752302206629,-0.00022820476067259883,-0.09899476512651353,0.04827393464256115,-0.0005964491452993954,0.008751244403915427,0.005227024160102094
ADAM18_CNV,0.056983599913997124,-0.0015385316670001791,0.03205184933151216,0.029408129689927835,0.024194866859821803,0.04217041900644308,-0.02427520848997191,-0.0010607315642318473,-0.0012579713850258353,-0.001003254618391146,0.00023024542056215096,0.038189803672625915,-0.001270418649407855,0.0036840218820192727
SNORA73|ENSG00000252054.1_CNV,0.031438646452733726,-0.03216335013855944,-0.007583829645415969,0.00045349602218414337,-0.0012414683787357302,-0.039716166846593244,0.04748520555198721,-0.01384236197990853,-0.000216786023368084,-0.10038820165732504,0.047894509877249754,-0.0010888174140198173,0.00801642578860902,0.0048430963134276405
PARP8_CNV,0.03119692405821069,-0.007566396763431605,0.0348107345320043,-0.023605766245188287,0.00011356201437973787,0.07586288813528255,0.004004030156587135,0.02486230838260704,-0.16876889341761794,-0.08648757877186851,0.029217126481687394,0.03568116763951704,-0.04097270520748118,-0.06280692926069836
LANCL2_CNV,0.032089043882575705,-0.03112493788927772,-0.007805962034547157,0.0006203776167201825,-0.0010581452762854855,-0.039162263657297115,0.046369967869466414,-0.013069343417857673,-0.00018681262717822628,-0.09890105673270687,0.04859447791686364,-0.0007133855983693127,0.009696460849726259,0.004072100172053001
ADAM3A_CNV,0.05986980214935143,-0.001294890480489205,0.026798515326000076,0.02980568607644429,0.01810141551161124,0.04242851387777921,-0.0178397931590763,-0.0017982445604003395,-0.00048064010262371324,-0.0014058915411842442,0.0004031289784155637,0.03424729816110481,0.0003438923484805851,0.003498722663210191
SEC61G_CNV,0.03154614713371727,-0.031979221800896185,-0.005608121902567216,0.0005325356656445917,-0.001248443723516021,-0.03904796084615931,0.04718410161755178,-0.014465032497046943,-0.00015553201383295857,-0.10078272762558908,0.04811672551680101,-0.0011325507172180215,0.006325607637883079,0.00550673191779498
NMD3_CNV,0.22620358161742601,-0.00012866396985856336,0.059456836764455234,0.0001549141015781662,-0.05093999130270901,-0.04949329428983276,-0.013988550091002036,0.05960277569612664,-4.055850904957186e-05,0.0003678930494585503,0.04126561368955284,0.0015044589668640452,0.024638417606305037,-0.06193048822170596
RN7SKP21_CNV,-0.0555041779814111,-0.0446153517748955,0.039762219761935794,0.026346167233017633,0.0006194942145640159,0.004877959494356623,0.0006278447774703619,-0.0003696348097293072,0.0010572538287147953,-0.04301073417578852,0.0004497395761449609,-0.0004127685182205123,-0.026435220998143577,-0.0008495790085696514
SNORA72|ENSG00000207084.1_CNV,0.22554661648720978,-0.0001280320133444329,0.05922061598842216,8.714755550163319e-05,-0.05093506794160641,-0.04922539926014001,-0.015678978385272973,0.05993790197396597,1.5851630977014508e-05,0.0006485388500948416,0.04134813814475988,0.0019472656522173113,0.023883116474612272,-0.06130356689565111
B3GALNT1_CNV,0.22587922984529638,-0.00014084895344433377,0.0589670609284292,0.00016088606410063813,-0.05090754619604992,-0.04910289149707074,-0.014942622947371358,0.059702800215369965,-5.439092216788015e-05,0.0003197940642502988,0.04187409587786719,0.0019304460268954572,0.024472012414999796,-0.06248758646987675
IQCJ_CNV,0.22136819332115384,-0.00020847038866951564,0.0585278236591552,-5.8105545660469574e-06,-0.053521053347972886,-0.05164353031077312,-0.01697132786494907,0.060769397980064574,3.900293629558466e-05,6.286750103664775e-05,0.046130647624839836,0.011869697286679713,0.029490516304957498,-0.06023537713310231
ARL14_CNV,0.2251077449703809,-0.00011552450516819074,0.05856672117793033,0.00011495345118876542,-0.05092111083450984,-0.04897429935860741,-0.015345279125514154,0.059845513267294446,-8.871152750141078e-07,0.0008023115379215567,0.04155826069997811,0.0030992594139696446,0.023398006456836953,-0.062035650665879905
VOPP1_CNV,0.03173369433525532,-0.030842585637426395,-0.011480056669536276,0.0007166920243002843,-0.0016331082070603093,-0.039767937116831784,0.04464614687959669,-0.01228732827635682,-0.0004302710931713637,-0.09699738877955764,0.048735207576754196,-0.00033984266449758844,0.01013964912052747,0.0037506516442121296
SCHIP1_CNV,0.2203133893314774,-0.0003998630496683476,0.05657442020814234,-0.00017736799162602795,-0.05237689264691492,-0.048048911258322106,-0.01891303953795138,0.0620182421190806,2.2895203997908162e-05,0.0002157564328608068,0.04630250170200249,0.011344090148665668,0.029084422719767248,-0.0608790153091954
MIR3919_CNV,0.22179484552007878,-0.000117779145520231,0.058467688692821006,-3.0718747904251584e-05,-0.05288182418387222,-0.05087813055024643,-0.016991445084627754,0.060102523679557436,4.302666753713782e-05,0.00020500813444781956,0.04631033656079103,0.011992403891578775,0.02929494199262419,-0.06027606696100992
OTOL1_CNV,0.22577955340305889,-0.00011044625195847343,0.05697081903831663,0.00021132962089336324,-0.05178152731720548,-0.047281792686333146,-0.013196210129642044,0.05871192380556764,-3.090467067818531e-05,0.0006706160265611636,0.04342444151012074,0.001873822044441173,0.02409293913980185,-0.06088547141162701
SPTSSB_CNV,0.22499876947488281,-0.00016223813330930333,0.056821426683628114,0.00023198778892962455,-0.050064674383554233,-0.047855619479380856,-0.014346165922791164,0.060133483390308516,-2.8188274949832977e-05,0.0005607311495512396,0.0432229181951472,0.002912758364511959,0.026358151672266947,-0.06025345080941815
RN7SKP257_CNV,-0.04631520222196296,-0.036453037511220136,0.03777487669420874,0.026975401989129302,0.0034367378593430317,0.005750637071147343,0.0006658436720708403,-0.0015400747181504295,0.0013299207345456201,-0.042652543568596615,0.0012404269413202529,-0.0005655913870215565,-0.022423265517648127,-0.0008503618042046077
RSRC1_CNV,0.22011224103456686,-0.00017850229440020696,0.058028344228051844,-4.145937632698414e-05,-0.053914738211543266,-0.0513572844218026,-0.017639923975853504,0.05820107340806786,-2.7274566498245696e-05,0.00015320705715907897,0.044829073963582315,0.011123499487759113,0.027856589760131813,-0.061629940457548785
IL12A_CNV,0.21986719663514337,-0.0002809180450938128,0.057196639811853196,-0.00010250404208807268,-0.05210229447267076,-0.049399548172731775,-0.01769363728728179,0.06154514073449324,8.62927032755512e-05,0.0002115241915357983,0.046763545756206844,0.011894334654424375,0.02811688718534947,-0.05977429585092156
DPPA3P2_CNV,-0.052096217414977226,-0.04044418160490061,0.03922375987095326,0.027164049874500835,0.0013316290848639964,0.0072809667335479765,0.0003095503014302392,-0.0005747046627748632,0.0011260606101931258,-0.04294398184080202,0.0006451631798338935,-0.000691355272879744,-0.026754709216230573,-0.0017248516721519833
PAX9_CNV,-0.04499666618079062,-0.03633198716225896,0.037196010174440776,0.026351382085187676,0.003822623664393112,0.006712604992135374,0.0005381336244572104,-0.0016315104505808678,0.0014389832629408599,-0.04321749880416385,0.0012936151254333613,-0.0005538136631317681,-0.021699924570780054,-0.0008529941601872811
KPNA4_CNV,0.22250328787771212,-0.00016293713670478095,0.05682052926312998,0.00016401871739342604,-0.04933389935250395,-0.0481636982861038,-0.015303435366108311,0.060842198550680626,1.089786551270943e-05,0.0014936330473780972,0.04293771820764217,0.006299263589113907,0.023602181107972072,-0.06050196378940287
GFM1_CNV,0.220662212574534,-0.0001612702797717842,0.05729505088784935,-7.265351178247694e-05,-0.05295977466064977,-0.05092356611020387,-0.018189065492159717,0.05922482751686728,1.239843013377962e-05,0.0003012067128400688,0.04464016524617639,0.01144892508048179,0.03011332580872804,-0.060376281094485534
LXN_CNV,0.220662212574534,-0.0001612702797717842,0.05729505088784935,-7.265351178247694e-05,-0.05295977466064977,-0.05092356611020387,-0.018189065492159717,0.05922482751686728,1.239843013377962e-05,0.0003012067128400688,0.04464016524617639,0.01144892508048179,0.03011332580872804,-0.060376281094485534
MFSD1_CNV,0.22016041780894283,-0.00018624535077048363,0.05727749119494916,-4.9487988850545686e-05,-0.05317645887689283,-0.0513711324894922,-0.018237949749662717,0.059224093424462616,1.365452968072542e-05,0.00015050772988528958,0.04492464760559806,0.01103951803705847,0.030624088613237923,-0.060887000261393306
KRT8P12_CNV,0.22230785011846785,-0.00015914775513680926,0.0563445458937807,0.000131063198259773,-0.04955736136638262,-0.047452607323585465,-0.015444842933629431,0.061423319218225796,-1.1795703593864013e-05,0.001901997254138858,0.043299835990865516,0.00540247066361387,0.02370604160945135,-0.06041581286511735
RARRES1_CNV,0.22042157043078017,-0.00019513616014786618,0.057325110206119224,-5.975074022549355e-05,-0.05299143728687246,-0.05123765356018491,-0.017947624117594395,0.05921519527708745,1.052276358093409e-05,0.00022507068349723232,0.044867124261526205,0.01116367849867117,0.030581027054696997,-0.06045856132538335
TRIM59_CNV,0.221496312521365,-0.00014771155266327368,0.05589848883688025,0.00015577654216331248,-0.04832768130895309,-0.049228682808098514,-0.01615614800692604,0.06119562448069636,1.768817478405033e-05,0.0007092447685763461,0.043361148282122175,0.007971498206892974,0.023490266667999832,-0.06020052300694185
TPCN2_CNV,0.04397586269009396,-0.03206665548275184,0.005357963788128142,0.0008758855665998203,0.0008429143927435025,-0.0012431040286501299,-0.0019224565539185568,-0.0007635704579537474,-0.00027441764631568245,-0.0024830432164404496,-0.013082222764931635,-0.0007074157785532666,-0.01172055518498802,-0.0015012319999537505
SCARNA7_CNV,0.2211732821222542,-0.00021369309669627925,0.05641608186318367,0.00015055928274790962,-0.048724254637820014,-0.048988149775155906,-0.015442645929306522,0.061485505806024195,2.82546779522285e-05,0.0009283189281327872,0.04258357503894169,0.005914654063545998,0.023946858736973664,-0.06016613581829948
SMC4_CNV,0.21913732783093937,-0.00020341086830083285,0.05424580854954816,-5.7656634502444914e-05,-0.0520636380678948,-0.049632156521124945,-0.01713947384656994,0.06285270932262299,-6.847575669907981e-06,0.0003494448511462501,0.044790032060259916,0.00903699460862485,0.023774553199053906,-0.05933630893943928
EMB_CNV,0.033247054372622944,-0.008568014070429923,0.034245775636575757,-0.02334644951332129,-3.9421821026517925e-05,0.07814068352191605,0.004712519524388652,0.02769418519340251,-0.16574760005045752,-0.08316116001949506,0.026107928370183872,0.03558815775986083,-0.04148323401656076,-0.06325222990358867
HCN1_CNV,0.03731390555237859,-0.008590937608911364,0.033189309568155675,-0.025810102179336873,-0.0003164317071446475,0.08111812088065795,0.001303691599012876,0.02879386849722287,-0.17014877097209405,-0.08615432409255962,0.03056073221748356,0.03674824601965523,-0.04641472641020645,-0.06154830084405252
MIR15B_CNV,0.21882699736193859,-0.0002816512631299441,0.05475633385087478,-6.108565703652274e-05,-0.05245737642337458,-0.04940180881824735,-0.016451720535564714,0.06313319117018562,2.8569041955081823e-06,0.0004518990495304774,0.0440374887045746,0.007069015791306249,0.02422399244081472,-0.05932246795783547
IFT80_CNV,0.2180656581878566,-0.00027550964202994316,0.05446162848909882,9.600755423217898e-06,-0.05218841141080285,-0.05011716310709754,-0.017004472677069737,0.06325818394707677,-7.56010250266789e-06,0.00023234082780487355,0.0445087817787907,0.008446018994589688,0.025122207876537246,-0.060238515215754025
MLF1_CNV,0.2197112778655804,-0.00018371122190529186,0.057169705981077,-8.244467777099226e-05,-0.052972002187000385,-0.05073527933106315,-0.018269284175696957,0.058749534384857846,-1.4844943502020683e-05,0.00030471476815146446,0.04481312339213771,0.010521504133262872,0.028898669652610766,-0.06013825808078637
C3orf80_CNV,0.21777971556156916,-0.00022619411223859581,0.05509807739022889,-3.336901653180396e-05,-0.0523041046113587,-0.04987494472003892,-0.017383434590745275,0.06356728477789925,-2.565088234820379e-06,0.0002996906599505338,0.043638393968326646,0.006647356301044504,0.024732023329762803,-0.060090658251443274
LINC00609_CNV,-0.054042490010544585,-0.04222531780857343,0.038532962274904305,0.027985235904251293,0.0013213762672876484,0.007142932200780329,0.0006034524921978824,-0.0006079022280489883,0.001444772916036448,-0.04254106437862369,0.0008360766301186246,-0.0008091136204624054,-0.026615387845690446,-0.0010294287634424878
PTCSC3_CNV,-0.05404405811611726,-0.04222492136800562,0.03853160516903691,0.027985057330678475,0.001321668419450593,0.007143721234372534,0.0006037476283027569,-0.000607807497385301,0.0014445996437657859,-0.0425434254552036,0.0008367401404070238,-0.0008094414659038953,-0.026614722470064404,-0.0010294667405502784
MIR3164_CNV,0.04195269202322147,-0.03139188436419288,0.0067026981146791256,0.0010888463350252643,0.0006179366558292273,-0.0010710778708515583,-0.0016338657555972328,-0.0005722601514356646,-0.0005037291366628705,-0.004435298929598272,-0.011360099317993479,-0.0006743833855266428,-0.014088177179803034,-0.000652875073816139
VEPH1_CNV,0.20992637482818935,-0.0003418109538114492,0.048689482546517185,-0.0001357306083098245,-0.054493566959229536,-0.04462890288813975,-0.023222993908182908,0.07016875534088055,3.625650016459682e-05,4.129837343950878e-05,0.03545152205813346,0.0006735548497488304,0.027076054258092497,-0.058855081031687934
ADAM2_CNV,0.056299959365386544,-0.0016662146236337682,0.0287576077236941,0.0300346503731416,0.024287096564251362,0.03661620964677878,-0.022810967999974646,-0.0010226785366721119,-0.0015185402221125676,-0.0005147500245705698,7.236262013734177e-05,0.03293085973065332,-0.0014966688247341577,0.004089847245317123
SHOX2_CNV,0.21492692906739302,-5.12260514284601e-05,0.0525449531089543,2.8711426880964273e-05,-0.05398231302260069,-0.05064644527730466,-0.019128348518327468,0.06144557714253033,-1.0102390117648613e-06,0.0001800347621044829,0.04144107052229549,0.0022144522040257486,0.02397468805466204,-0.06135938434708038
RN7SKP46_CNV,0.20875371201589307,-0.0006880062510248801,0.04729383404241153,-0.0001596691601744052,-0.05537670297337508,-0.046665343034665074,-0.0211544161088002,0.06851928825810373,-9.073312880644825e-05,0.00013767269283960338,0.035809772540717044,0.0011818928622211644,0.022745186875798174,-0.061729864286624844
C3orf55_CNV,0.2093449369854297,-0.0006630642911634602,0.04756420170322588,-4.8781109724465936e-05,-0.055828083048571925,-0.04433360255809879,-0.021376279232646577,0.06828633938359786,2.66938284696994e-05,4.11015117517404e-05,0.03526473522143324,0.0014025115358007008,0.02349850090289468,-0.06085094592872119
MIR4503_CNV,-0.0434218410230014,-0.03527942670895347,0.03597576837653592,0.028437938534127714,0.0034019422065815937,0.011953025439913997,-0.0006151680044235545,-0.0013791557136456436,0.004114946915803545,-0.032602715321557826,0.0003166047892242447,-0.0008126653985611038,-0.026549125732788455,-8.813943527152408e-05
MIPOL1_CNV,-0.040027285297488446,-0.03325557339204875,0.03696309315429484,0.025127979391036885,0.012988766784437843,0.012309403500657356,-0.0011048352693032234,-0.001162894043038337,0.002259305109543817,-0.0388419749383362,0.0007304737303071566,-0.0004527167315027165,-0.025629264634660427,-0.00024051160312892373
PTX3_CNV,0.2063417817342013,-0.0005308232172621578,0.04778153479202955,-0.0004784234137967425,-0.05450321754108658,-0.04175069087079506,-0.023399370795415635,0.07164824644401863,2.5071007331192952e-05,0.0002629967049774543,0.03289257796910341,0.0006137025117925775,0.024323911608083386,-0.057176693945787074
LEKR1_CNV,0.20722642485131537,-0.0003917884994497907,0.04888334028505905,-0.0002301139308398341,-0.05275223187210014,-0.04196051689381415,-0.022198729493243842,0.0703268775841796,-2.929796252437893e-05,0.0004006286098527796,0.0367562280871382,0.006066530029272339,0.022695221430499922,-0.05990060257709526
TTC6_CNV,-0.03684990786040657,-0.03317396241763178,0.03642830001559493,0.024030955189525714,0.01198290262985495,0.014060979160474416,-0.0004902436628090936,-0.0017295037971832468,0.0011898804902539116,-0.03701455620803619,0.0005422597354111224,-0.0006749274621081816,-0.026134334439469196,-0.0006761512067215323
LINC00886_CNV,0.20472780646679944,-0.0005695947159027275,0.04826829072780651,-0.0005551528438625853,-0.052867379951792304,-0.04537151907929293,-0.023420589298652383,0.0696951476388821,2.1541334875764965e-05,0.00032887774817435807,0.03684928470013331,0.008741544496431235,0.022240218078466576,-0.060897491256681556
TERT_CNV,0.029401970837491465,-0.03290725914604253,0.010200576533479425,-0.018502838168330614,-6.682682438924442e-05,0.08463695924333166,-0.0002758991394601853,0.03508933513188387,-0.16309093754995863,-0.08149756722698052,0.028394161201230953,0.04383112503811687,-0.01984785190219888,-0.059470120862567935
FKBP9L_CNV,0.030873857699248348,-0.033031683129437106,-0.011401067549564053,0.00045257628475178167,-0.0021965861105419323,-0.03689461000055958,0.04509976627255529,-0.011734252393344687,-0.0006457244968326207,-0.09339324129282428,0.04799542775657535,-0.0005311510578044535,0.003975200918600193,0.0038757111024594567
MIR3664_CNV,0.04635703689429384,-0.01806296618029944,0.0033375887887749484,0.0002578142892098765,0.00046190122924545955,0.0003833245636834872,-0.0017425331575592264,-0.0004997006308992489,-0.0008483936439707231,-0.00456917300045131,-0.00048008157368034204,0.0005354666917069794,-0.0045111123519969735,0.00012669396856617192
RNA5SP146_CNV,0.20366951922301807,-0.0005347238373901892,0.044580518367080935,-0.00013353419704941274,-0.052202736103343424,-0.040486337781218025,-0.023503295808811185,0.07251250136109333,-0.00010861529433032634,0.00042611251913778243,0.033229039194655904,0.004010591028698693,0.021700492668836866,-0.058875477389205816
TIPARP_CNV,0.20367230074169265,-0.0008168257952769037,0.04666062673126609,-0.00020244496297789025,-0.05323387359686118,-0.04481866721873813,-0.024494796793749243,0.06940031736206716,-2.093891312012512e-05,0.0003551911643961953,0.033431415130597664,0.004252687382028194,0.022442189338093593,-0.059796283637121125
PLCH1_CNV,0.20322703879185328,-0.0012964607865707549,0.046566065523417355,-0.0008433506506667244,-0.05302518814839145,-0.04452613966313844,-0.02664796802083338,0.07110085324004434,-2.810493977518457e-05,0.00014282606072281632,0.03202155969070573,0.0011332689893553873,0.02475472118691043,-0.05643883211780482
TRIO_CNV,0.048088089938116134,-0.026490057711596387,0.02796823469593334,-0.022783704554073945,-0.002825336960135077,0.09137260292876062,6.337942406822666e-05,0.029689435084119142,-0.17716817525513517,-0.08541744271254022,0.02058098981252138,0.046695465289742555,-0.024456340028009355,-0.07428617136913926
MME_CNV,0.20316767115384954,-0.0009648452194823303,0.047329167402632655,-0.0002947344059773093,-0.051682235307321474,-0.04542193941533738,-0.02585835879707443,0.07141630034074718,1.6776868022487997e-05,-1.872375336037999e-05,0.03146965969577136,0.002514784391422045,0.025051183264586798,-0.05552769711349035
CCNL1_CNV,0.20428470144027047,-0.0005218546014911038,0.04520459083596706,-8.845054003137434e-05,-0.05162028062184093,-0.04170547122290243,-0.023490855457021984,0.07124304049361699,-0.00012039882431871791,0.0004357759390176228,0.03396426046398063,0.004221181736127035,0.022023892731350202,-0.05872310811707107
LINC00880_CNV,0.2042967445470497,-0.0005209306025777504,0.04520924464865632,-8.9081650210366e-05,-0.05162278363905575,-0.04169960755573596,-0.023486061420510785,0.07123283444303843,-0.00012004368401045275,0.0004347162065253378,0.033972824734752584,0.004223877156819134,0.022033104793402668,-0.05871583261253037
DNAH5_CNV,0.04905097016762293,-0.02559505509433356,0.02742819841022233,-0.020114263722248844,-0.0011730188247770664,0.08845770701979505,3.6427799088485915e-05,0.02709933528600104,-0.17631379606483638,-0.08476661125918289,0.022710890792190012,0.044682400655953615,-0.02397125066768243,-0.07374094731035154
MED12L_CNV,0.19982141521409866,1.1979227961168027e-05,0.04580646835618962,-8.086972102505344e-05,-0.05186415073960251,-0.046551442300477856,-0.021285450902486153,0.07014530880407718,-1.511171855334256e-05,-0.00012602605084308316,0.0376126266969167,0.01240497864432215,0.01964061812335373,-0.0569409351192179
LINC00881_CNV,0.20412733527188767,-0.00046956231951898107,0.04539508740352326,-9.550107531393181e-05,-0.051584491237496824,-0.04165103927084251,-0.0229995161979688,0.07119525775258342,-0.00012764493277925854,0.0003687770953519994,0.03416135945863678,0.004128629211766051,0.0219498730888965,-0.058814201508130215
MRGPRF_CNV,0.03835291173096101,-0.03163207092090322,0.0031800046706263003,0.0014011237378946868,0.00028071143446149716,-0.0006409446013968126,-0.0017361430947222607,-0.0003065423692952087,-0.0006454168813558694,-0.006446923669223742,-0.00980059818825432,-0.0009651144251524966,-0.006873685324997129,-0.0007920939303581666
IDO2_CNV,0.05319563372046845,-0.0009012483175544839,0.02501718025496768,0.027131034138523358,0.022946326090678912,0.033321484301570885,-0.015862207229310334,-0.0008201044971559462,-0.0014405136372246956,-0.0005034131462538723,0.00015470556621318006,0.02653791637570336,-0.003819807856697336,0.001994581096375349
RN7SKP177_CNV,0.20388672361761118,-0.0004428483187620253,0.04512294037340455,-0.00012380380075005268,-0.05172701374081089,-0.041726869186521576,-0.02259300888786013,0.07152098949917171,-0.00012333949966578128,0.0002565462974401178,0.0339815404989805,0.003932956628431638,0.022414285538225765,-0.058839436551386265
GPR87_CNV,0.20068988501736462,-2.619618354992531e-05,0.046170340200222953,-9.130334954172852e-05,-0.05198573492787578,-0.04650834955478099,-0.020705885289642498,0.06993953967062568,-2.957172378517062e-05,-0.0001076094377031302,0.03706026026214955,0.011546966126608063,0.01907540350277293,-0.05619109454310393
RALGAPA1_CNV,-0.04607416894047009,-0.04014362758710912,0.03696294431126624,0.028489501440937492,0.0006819242529579843,0.004954467430906166,0.00035082429033174423,-0.0001931600831342322,0.0017825596404248815,-0.037737042984683174,0.0016401020350069579,-0.0013555802324455384,-0.026814887389641738,-0.0007007806310471394
